-2
0
1
2
3
4
5
6
7
8
9
10
-1
4
16
64
-1
0.134721
0.0574436
0.0317264
0.0153835
0.0060342
0.00205511
0.000489708
8.63214e-05
1.32802e-05
0
0
0
0.229837
0.154739
0.119479
0.0867364
0.0587517
0.0356541
0.0194605
0.00906375
0.00376494
0.00122012
0.000298805
3.98406e-05
0.296617
0.242493
0.213908
0.185485
0.156079
0.126677
0.0990239
0.0737683
0.0509147
0.0322942
0.0185541
0.00959495
